wikiID,freeID,movie_name,release_date,revenue,runtime,languages,countries,genres,character_name,birth,gender,height,ethnicity_code,actor_name,age_at_release,freeID_character_actor_map,freeID_character,freeID_actor,ethnicity_name
13104315,/m/02z6mwh,Salim Langde Pe Mat Ro,1990-01-01,,107.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",mumtaz,,F,,,Neelima Azeem,,/m/0h73mpj,/m/0h73mpl,/m/09cknn,
18470226,/m/04f2ksv,Jungle,2000-07-14,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",sardar - wife gets killed by kidnappers,1969-07-29,M,1.78,/m/0dryh9k,Manmeet Singh,30.0,/m/0h7wcsd,/m/0h7wcsg,/m/080kx41,
23397826,/m/06w9m5f,Jail,2009-09-18,,110.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/0d1w9"": ""Prison"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",kabir malik,1981-01-04,M,,/m/0dryh9k,Arya Babbar,28.0,/m/06wl3bv,/m/0h75ns4,/m/02qjhhd,
23397826,/m/06w9m5f,Jail,2009-09-18,,110.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/0d1w9"": ""Prison"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",abdul ghani,,M,,,Rahul Singh,,/m/0gc6236,/m/0h7w2hp,/m/0dc5btq,
23397826,/m/06w9m5f,Jail,2009-09-18,,110.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/0d1w9"": ""Prison"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",abdul ghani,,M,,/m/0dryh9k,Rahul Singh,,/m/0h81b6j,/m/0h81b6l,/m/0ck6lhf,
1764812,/m/01mz8l6,Yaadein,2001-06-27,,177.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",sania singh puri,,,,,Himani Rawat,,/m/0h6f103,/m/0h6f14v,/m/0h6f0_v,
1764812,/m/01mz8l6,Yaadein,2001-06-27,,177.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",nalini malhotra,,F,,/m/0dryh9k,Supriya Karnik,,/m/0h6f0y_,/m/0h6f0z2,/m/0fphcdw,
10418044,/m/02qcclt,Rafoo Chakkar,1975-01-01,,141.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",salim,,M,,/m/0dryh9k,Paintal,,/m/0gc1418,/m/0h76_zf,/m/026j5j6,
11256435,/m/02r58_q,Insaniyat,1994-02-28,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",karim lala,1956-10-19,M,1.8,/m/0dryh9k,Sunny Deol,37.0,/m/02tbfxx,/m/0h0tnqs,/m/03vrnh,
11256435,/m/02r58_q,Insaniyat,1994-02-28,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",salma,1974-10-26,F,1.66,/m/0dryh9k,Raveena Tandon,19.0,/m/03ky_v1,/m/0h1482h,/m/03t8_m,
2107054,/m/06mklr,The Sheik,1921-10-30,,86.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/01g6gs"": ""Black-and-white"", ""/m/087lqx"": ""Pre-Code"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",sheik ahmed ben hassan,1895-05-06,M,,/m/0222qb,Rudolph Valentino,,/m/0k6fr8,/m/05nb4d7,/m/0cbq1,
2107054,/m/06mklr,The Sheik,1921-10-30,,86.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/01g6gs"": ""Black-and-white"", ""/m/087lqx"": ""Pre-Code"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",mustapha ali,1880-11-15,M,,,Charles Brinley,,/m/0h1ks_3,/m/0hhkvhz,/m/03c7j6f,
23968034,/m/076xcgc,Annarth,2002-11-01,,152.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",iqbal danger,1959-07-29,M,1.83,/m/0dryh9k,Sanjay Dutt,43.0,/m/07llhml,/m/0gz73yk,/m/03m2fg,
8841918,/m/027lp6p,Bulat-Batır,1928-04-10,,,"{""/m/06ppq"": ""Silent film"", ""/m/06b_j"": ""Russian Language""}",['Soviet Union'],"{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie""}",asma,1905-08-01,F,,,Ada Vojtsik,22.0,/m/0jdk326,/m/0jdk329,/m/0gcz9yn,
10554986,/m/02qhpgc,Tubby the Tuba,1975-04-01,,81.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/0hqxf"": ""Family Film"", ""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation""}",tubby the tuba,1925-12-13,M,1.85,/m/07mqps,Dick Van Dyke,49.0,/m/0h12lzs,/m/0h12lzx,/m/01vb403,Dutch Americans
31496522,/m/0glrlq3,Chalo Dilli,2011-04-29,,116.0,{},['India'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",lt. col. vikram singh rana,1967-09-09,M,1.85,/m/0dryh9k,Akshay Kumar,43.0,/m/0gxdyps,/m/0gxrb5q,/m/02tq2r,
6557119,/m/0gbf73,The Curse of King Tut's Tomb,2006-04-11,,170.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",yunan heikal,1974-07-12,M,,/m/0222hg,Parvin Dabas,31.0,/m/0cs81ct,/m/0h7353b,/m/03cc36k,Jaat
9506553,/m/02ph1zv,Ghazal Al Banat,1949-09-15,,120.0,"{""/m/0jzc"": ""Arabic Language""}",['Egypt'],"{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",wahid,1904-10-11,M,,,Anwar Wagdi,44.0,/m/0lt632_,/m/0lt6332,/m/02pm8sv,
9506553,/m/02ph1zv,Ghazal Al Banat,1949-09-15,,120.0,"{""/m/0jzc"": ""Arabic Language""}",['Egypt'],"{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",anwar,1910-12-22,M,,,Mahmoud el-Meliguy,38.0,/m/0lt633m,/m/0lt633q,/m/02pgnn_,
9506553,/m/02ph1zv,Ghazal Al Banat,1949-09-15,,120.0,"{""/m/0jzc"": ""Arabic Language""}",['Egypt'],"{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",murad,1893,M,,,Suleiman Naguib,,/m/0lt6340,/m/0lt6343,/m/0lt634b,
9506553,/m/02ph1zv,Ghazal Al Banat,1949-09-15,,120.0,"{""/m/0jzc"": ""Arabic Language""}",['Egypt'],"{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",suleiman,1913-11-20,M,,,Said Abu Bakr,35.0,/m/0lt631x,/m/0lt631_,/m/0lt6326,
9506553,/m/02ph1zv,Ghazal Al Banat,1949-09-15,,120.0,"{""/m/0jzc"": ""Arabic Language""}",['Egypt'],"{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",mashallah,1906,F,,,Ferdoos Mohammed,43.0,/m/0lt6305,/m/0lt6308,/m/02ppt2x,
5898233,/m/0fch_q,Yun Hota To Kya Hota,2006-01-01,,119.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",salim rajabali,1962-11-30,M,1.83,/m/0462jl6,Irrfan Khan,43.0,/m/02xhh9b,/m/0h770tw,/m/03m3nzf,
20581334,/m/051zkd5,Shayar-e-Kashmir Mahjoor,1972-01-01,,153.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/07s9rl0"": ""Drama""}",ghulam ahmed mahjoor,1913-05-01,M,,/m/02sch9,Balraj Sahni,58.0,/m/0k0f7q7,/m/0k0f7qb,/m/05w6fq,Punjabis
13579154,/m/03c9zsd,Ssukh,2005-06-17,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",advocate khalil sheikh,,M,,,Mahesh Anand,,/m/0h81p5_,/m/0h81p61,/m/0gb_jdq,
19031242,/m/04jmbgy,Phantom Punch,2008-01-01,,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/017fp"": ""Biography"", ""/m/01cgz"": ""Boxing"", ""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]""}",farah,1973-09-25,F,1.75,,Bridgette Wilson,34.0,/m/04lr77d,/m/0h16zj7,/m/05p5m7,
3756071,/m/0c3w0sx,The Garbage Pail Kids Movie,1987-08-22,1576615.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01q03"": ""Cult"", ""/m/04t36"": ""Musical"", ""/m/01jw2w"": ""Gross-out film"", ""/m/01z4y"": ""Comedy"", ""/m/0bbc17"": ""Gross out"", ""/m/0vgkd"": ""Black comedy""}",ali gator,,M,,,Kevin Thompson,,/m/0gbzsdr,/m/0n5_q_x,/m/0gbzsdv,
17379391,/m/043lb62,Son of Maryam,1998-01-01,,,"{""/m/032f6"": ""Persian Language""}",['Iran'],"{""/m/07s9rl0"": ""Drama""}",rahman can,,M,,,Mohsen Falsafin,,/m/0jwmqss,/m/0jwmqsw,/m/0jwmqt2,
18288085,/m/04crqlt,Everything's Gonna Be Great,1998-11-27,,107.0,"{""/m/02hwyss"": ""Turkish Language""}",['Turkey'],"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",nuri camli,1950-02-13,M,,,Mazhar Alanson,48.0,/m/0jy3gwm,/m/0jy3gwq,/m/01rv_4s,
29399698,/m/0dr_r_9,Cleanskin,2012-03-09,,108.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"{""/m/01jfsb"": ""Thriller""}",nabil,,M,,,Peter Polycarpou,,/m/0hzzb61,/m/0hzzb64,/m/04zcp6,
3818512,/m/0b1kr2,"15, Park Avenue",2005-01-01,,120.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}",['India'],"{""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",samir,,M,,,Madhur Bhatnagar,,/m/0h57hxx,/m/0h57hx_,/m/0h57hy6,
11026652,/m/02qyhyx,Pazhassi Raja,2009-09-02,,,"{""/m/0999q"": ""Malayalam Language""}",['India'],"{""/m/02p0szs"": ""Historical fiction""}",edachena kunkan nair,1954-07-14,M,1.85,/m/0dryh9k,Sarath Kumar,55.0,/m/02tb2rf,/m/0h719j4,/m/09k3dk,
29154165,/m/0dlkwhh,Do Dooni Chaar,2010-10-08,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/01chg"": ""Bollywood"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",salma farooqui,1962-05-14,F,,,Natasha Rastogi,48.0,/m/0gxg8_s,/m/0h6kq49,/m/0fphc4t,
2174599,/m/06sfk6,The Siege,1998-11-06,116672912.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",samir nazhde,1966-05-12,M,,,Sami Bouajila,32.0,/m/0cg4rcn,/m/0gl556x,/m/06_v25v,
2174599,/m/06sfk6,The Siege,1998-11-06,116672912.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",sheik achmed bin talal,,,,,Ahmed Ben Larby,,/m/0gl553n,/m/0gl553r,/m/0gl553z,
2174599,/m/06sfk6,The Siege,1998-11-06,116672912.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",khalil saleh,1966-03-05,M,1.78,/m/04gfy7,Aasif Mandvi,32.0,/m/0gl554_,/m/0gl5552,/m/0g2mbn,Indian Americans
1808380,/m/05yllc,Not Without My Daughter,1991-01-11,14789113.0,116.0,"{""/m/032f6"": ""Persian Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/01f9r0"": ""Docudrama"", ""/m/0hj3n1c"": ""Escape Film""}",hamid,1947-11-24,M,,,Sasson Gabai,43.0,/m/0hh40r6,/m/0hh40r9,/m/0b_nlcm,
9890983,/m/02pw1gr,Drohkaal,1994-01-01,,162.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/01chg"": ""Bollywood""}",dcp abbas lodhi,1950-07-20,M,1.78,/m/0dryh9k,Naseeruddin Shah,43.0,/m/0h413sx,/m/0h8c1sp,/m/087z12,
6069135,/m/0fnhgb,The Tiger and the Snow,2005-01-01,,113.0,"{""/m/02bjrlw"": ""Italian Language""}","['United States of America', 'Italy']","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",fuad,1948-07-30,M,1.88,,Jean Reno,56.0,/m/02vbxlv,/m/0h2x0zp,/m/09jms,
13432930,/m/03c54ry,"Ali G, Aiii",2000-01-01,,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/05p553"": ""Comedy film""}",ali g,1971-10-13,M,1.905,/m/02w7gg,Sacha Baron Cohen,28.0,/m/04dctrh,/m/0c9b4,/m/0c9c0,English people
4692753,/m/0chmq8,Garam Hawa,1973-01-01,,146.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}",['India'],"{""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood""}",salim mirza,1913-05-01,M,,/m/02sch9,Balraj Sahni,59.0,/m/03jr7gw,/m/0h7bdqp,/m/05w6fq,Punjabis
3060756,/m/08nvyr,Babel,2006-05-23,135330182.0,143.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Mexico', 'France']","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03mqtr"": ""Political drama""}",anwar,,M,,,Mohamed Akhzam,,/m/0bgky7s,/m/0bgky7w,/m/027ylbt,
15315354,/m/03m4n99,The Color of Paradise,2000-03-31,,90.0,"{""/m/032f6"": ""Persian Language""}",['Iran'],"{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/03q4nz"": ""World cinema""}",mohammad,,M,,,Mohsen Ramezani,,/m/0b_yp92,/m/0b_yp95,/m/0b_yp9d,
24094473,/m/07k64mg,Beyond Bengal,1934-04-25,,62.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",ali,,M,,,Ali,,/m/0n5ltft,/m/0n5l__q,/m/0n5ltfx,
24094473,/m/07k64mg,Beyond Bengal,1934-04-25,,62.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",the sultan of perak,,M,,,Askader Shah,,/m/0n5lv_3,/m/0n5l__y,/m/0n5lv_6,
23670488,/m/06zp4nf,Marcia o Crepa,1962-11-14,,101.0,"{""/m/04306rv"": ""German Language""}","['Belgium', 'Italy', 'West Germany', 'Spain']","{""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",arab kid,,M,,,Pablito Alonso,,/m/0n5t62d,/m/0n2s_v6,/m/0n5znzj,
20927392,/m/04q00lw,My Name is Khan,2010-02-11,,128.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/02h40lc"": ""English Language""}",['India'],"{""/m/04228s"": ""Road movie"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood""}",dr. faisal rahman,,M,,,Arif Zakaria,,/m/0h7b18v,/m/0h7b18x,/m/05zhm8r,
3920769,/m/0b6w39,Anamika,2008-05-02,,120.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",rana,1965-09-11,M,,,Vishwajeet Pradhan,42.0,/m/0hk14pq,/m/0hk14pv,/m/0fpk449,
9910128,/m/02pwrf9,Azaad,1955-01-01,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure"", ""/m/01chg"": ""Bollywood"", ""/m/01z4y"": ""Comedy""}",abdul rahim khan,1922-12-11,M,1.78,/m/09743,Dilip Kumar,32.0,/m/0dg9_p2,/m/0dg9_nz,/m/023sng,Pashtuns
903776,/m/03ngpm,Death of a President,2006-09-10,869352.0,90.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}",['United Kingdom'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gf28"": ""Parody"", ""/m/0l4h_"": ""Mockumentary"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/03mqtr"": ""Political drama""}",zahra abi zikri,,F,,,Hend Ayoub,,/m/0dggdzr,/m/0dggdzv,/m/0bf1jbc,
903776,/m/03ngpm,Death of a President,2006-09-10,869352.0,90.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}",['United Kingdom'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gf28"": ""Parody"", ""/m/0l4h_"": ""Mockumentary"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/03mqtr"": ""Political drama""}",samir masri,1983-12-06,M,1.73,,Seena Jon,22.0,/m/0dggdz4,/m/0dggdz7,/m/0dggdzg,
3600424,/m/09p3_s,A Passage to India,1984-12-14,27187653.0,164.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mx2"": ""British Empire Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/03mqtr"": ""Political drama"", ""/m/05bh16v"": ""Courtroom Drama""}",aziz,1946-10-15,M,,/m/0bpjh3,Victor Bannerjee,38.0,/m/0jsvym,/m/0h73k4p,/m/0c36fz,Bengali people
3600424,/m/09p3_s,A Passage to India,1984-12-14,27187653.0,164.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mx2"": ""British Empire Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/03mqtr"": ""Political drama"", ""/m/05bh16v"": ""Courtroom Drama""}",hamidullah,1929-01-08,M,,/m/02sch9,Saeed Jaffrey,55.0,/m/0jsvyy,/m/0h7s8br,/m/05d7rk,Punjabis
3600424,/m/09p3_s,A Passage to India,1984-12-14,27187653.0,164.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mx2"": ""British Empire Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/03mqtr"": ""Political drama"", ""/m/05bh16v"": ""Courtroom Drama""}",adela quested,1955-04-23,F,1.65,,Judy Davis,29.0,/m/0jsvz7,/m/02nw9ln,/m/01jmv8,
6408394,/m/0g476n,Dil Diya Hai,2006-09-08,,126.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",kunal malik,1978-01-13,M,,/m/0dryh9k,Ashmit Patel,28.0,/m/0jx9cb,/m/0h7746n,/m/0b4nnf,
15588808,/m/04q2bp0,Koochie Koochie Hota Hai,2011-01-01,,,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}",['India'],"{""/m/01chg"": ""Bollywood"", ""/m/0hcr"": ""Animation""}",aman,1959-07-29,M,1.83,/m/0dryh9k,Sanjay Dutt,51.0,/m/0704_c3,/m/0gz73v3,/m/03m2fg,
36109010,/m/0crsmvj,Pyar Mohabbat,1966-01-01,,134.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema""}",senapati uday kumar singh,1926-11-21,M,,/m/0dryh9k,Premnath,39.0,/m/0cry7xc,/m/0h73dj0,/m/0b5x23,
36109010,/m/0crsmvj,Pyar Mohabbat,1966-01-01,,134.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema""}",rana mahesh kumar singh,1904,M,,/m/0dryh9k,Murad,62.0,/m/0cshd2_,/m/0h6lwm_,/m/02rg_7h,
8309300,/m/026zw_9,Deewaar,2004-06-25,,163.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",lt. raghu jena,,M,,,D. Santosh,,/m/0h6ng8q,/m/0h6ng8s,/m/0g4w3jv,
11305221,/m/02r71r9,Koper,2006-08-31,,123.0,"{""/m/097kp"": ""Indonesian Language""}",['Indonesia'],"{""/m/07s9rl0"": ""Drama""}",yahya,1975-11-13,M,,,Anjasmara,30.0,/m/0jcd36g,/m/0jcd36k,/m/0jcd36s,
13084794,/m/02z5y6_,Adoration,2008-01-01,,101.0,"{""/m/064_8sq"": ""French Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}",['Canada'],"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",sami,,M,,,Noam Jenkins,,/m/04lt_7z,/m/04lt_81,/m/01xrlz1,
27923824,/m/0bv6qnt,Paranormal Activity 2,2010-10-20,177512032.0,99.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"{""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/0c3351"": ""Suspense""}",ali rey,1986-05-22,F,,,Molly Ephraim,24.0,/m/0djyb8n,/m/0h5qsxh,/m/0gqnnk,
28983795,/m/0dgsrsl,Black Tulip,2010-09-23,,116.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/09w_t"": ""Dari"", ""/m/02h40lc"": ""English Language"", ""/m/0swlx"": ""Pashto language""}","['United States of America', 'Afghanistan']","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",akram zabuli,,M,,,Walid Amini,,/m/0k3m2f_,/m/0n3sc8v,/m/0g41jvz,
28983795,/m/0dgsrsl,Black Tulip,2010-09-23,,116.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/09w_t"": ""Dari"", ""/m/02h40lc"": ""English Language"", ""/m/0swlx"": ""Pashto language""}","['United States of America', 'Afghanistan']","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",amanullah,,M,,,Basir Mujaheed,,/m/0k3m2h2,/m/0n3sh7m,/m/0k3m2h0,
